NMAquiferTable,MatchField,LocationId,WellID,OBJECTID,PointID,OSEWellID,OSEWelltagID,HoleDepth,WellDepth,DepthSource,CompletionDate,CompletionSource,MeasuringPoint,MPHeight,CasingDiameter,CasingDepth,CasingDescription,DrillerName,ConstructionMethod,ConstructionNotes,AquiferType,AqClass,FormationZone,StaticWater,WaterNotes,Status,CurrentUse,StatusUserNotes,MonitoringStatus,OpenWellLoggerOK,MonitorOK,SampleOK,DataSource,Notes,MonitorGroup,WellPdf,MonitorStatusReason,HydrographInterp,PrimaryUseSite_USGS,PrimaryUseWater_USGS,SSMA_TimeStamp
dbo.WellData,DataSource,CE969D89-1972-4C76-9678-7B1DFCB706C1,9370952A-BE42-4F00-A8A3-76679331980C,39020,SB-0076,X,,,436,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CRCX,,,,,Plugged or Destroyed,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059675
dbo.WellData,DataSource,B8CC2B02-B2D3-4BA3-A414-6E9EF81139ED,31A02810-D1B4-4895-A7DD-767B1E08775C,39454,SB-0510,X,,,1169,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059681
dbo.WellData,DataSource,23E89B4B-BFE9-4736-90CA-04EDE8FC8D95,8102D9E1-E646-4910-BE5D-770226C96C5C,39166,SB-0222,X,,,1200,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,,Recharge,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000596CF
dbo.WellData,DataSource,50299F24-4C98-476D-94F0-E7A15FB536C4,49163557-691C-47DD-9BEC-77B71037828C,39038,SB-0094,X,,,575,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CRCX,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059741
dbo.WellData,DataSource,EADAA7BF-3EC2-4C6E-ACC3-E2C81BF39971,C779E84D-B683-4CBC-A9AD-789D51D3A237,39644,SB-0700,X,,,622,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000597CE
dbo.WellData,DataSource,778ACDEC-0348-4219-A276-84003D357696,1B8D3CBA-4C44-4BD8-9D6C-789D8129642C,39005,SB-0061,X,,,300,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CRCX,,,,,Test Hole; Plugged or Destroyed,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000597D0
dbo.WellData,DataSource,AF56BC2D-9415-483E-A9D8-616DE4154160,392895F6-6F48-46B2-A1D6-789FFAB6F317,39279,SB-0335,X,,,325,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000597D4
dbo.WellData,DataSource,81A552D1-FB10-4B1E-9714-A9BBFC02E87F,52ED6915-0C86-4186-8044-78C1C19423FC,38994,SB-0050,X,,,702,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CPTN,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000597F0
dbo.WellData,DataSource,E9728C3D-31AD-4C46-A7FD-B126E7D7E8AC,0A7BBA5F-5358-407F-BF27-78E60ABC642C,39203,SB-0259,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000597FF
dbo.WellData,DataSource,E0D2392F-2173-407B-84F1-6456CB52D362,563326AF-63D0-463C-ADB6-79865B021926,39002,SB-0058,X,,,600,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CRCX,,,,D,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005985E
dbo.WellData,DataSource,EFFC4145-E611-4F8A-A534-0F568A7C4943,41D156AF-11AB-4356-A6F0-7A029E3C07BA,39205,SB-0261,X,,,210,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,SB0261.pdf,,,,,0x00000000000598A7
dbo.WellData,DataSource,B415B1D0-341E-4279-9397-A63D090A2E93,468878A2-F7D7-49E0-B358-7A300B4CBF02,39484,SB-0540,X,,,531,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,N,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000598BF
dbo.WellData,DataSource,09C2E130-3776-419E-A073-CBA8087C3A0F,5B4FB442-3951-44E5-AD52-7A80967D0BB2,39444,SB-0500,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000598EC
dbo.WellData,DataSource,BB59564E-7AB7-4495-9FD5-6AC123BFA071,D060939A-EEC1-4179-8529-7B5E7619B6E9,39252,SB-0308,X,,,300,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059970
dbo.WellData,DataSource,DDD46B31-4F2C-4985-81AB-CC0AAA2ECF54,0961BF34-A25D-48C3-A57F-7B7B42AD2A96,39494,SB-0550,X,,,906,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,X,Test Hole,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059980
dbo.WellData,DataSource,40664BBA-970C-4059-BBCB-7A20A455798A,A74E631C-1FB9-4723-BBA4-7B9D65CCFBF5,38981,SB-0037,X,,,650,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CRCX,,,,,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059993
dbo.WellData,DataSource,F2353E8D-8FC8-4FDB-9F5C-C1CB51AC74C6,BBB03826-4E64-4230-A2CF-7D3915EFA87A,39185,SB-0241,X,,,1700,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059A75
dbo.WellData,DataSource,93F40752-BE76-48D3-9669-685086C6AC50,358D5470-EE95-401A-B047-7D6D92D91CC9,39179,SB-0235,X,,,712,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059A95
dbo.WellData,DataSource,B3C56128-63FC-4462-BC28-C36E471185CB,3C6E4F34-447C-4ACC-AE39-7D819F4347DA,39321,SB-0377,X,,,190,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059AA2
dbo.WellData,DataSource,EE039310-E70C-4B87-8337-41485D81E263,99160BA3-189B-403D-BC73-7DAAC65E5882,39184,SB-0240,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059ABC
dbo.WellData,DataSource,183D9BA4-586E-48FB-9DB5-1AB130C17A9C,95DE0801-2EA0-4529-A5D4-7DB98435F47F,39683,SB-0739,X,,,590,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059AC4
dbo.WellData,DataSource,874C5AA1-5AE4-4B2B-A043-9B6FA8D99D6C,5C613F4C-DBAF-490D-89C7-7E4C58B54E49,39381,SB-0437,X,,,630,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059B16
dbo.WellData,DataSource,94FF98B6-AB80-430B-89CC-5BEF617500E9,6EF5C1EB-0E0D-40CF-AD95-7E9BCD65C3C8,39407,SB-0463,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,D,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059B46
dbo.WellData,DataSource,D70E7644-224B-47B7-A18D-376BBE2CB0E7,22210ED0-253A-4A19-B126-7EF2AFEB2908,39224,SB-0280,X,,,250,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059B7D
dbo.WellData,DataSource,144B6D03-2F2C-4C1A-8D56-2CE73C8DBFBB,78900731-7AE0-4934-98F0-800CD9782EAB,39574,SB-0630,X,,,700,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,D,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059C2F
dbo.WellData,DataSource,71863303-2C6C-43F6-8460-A2A0DE69E516,E8C3003B-353C-49C3-8FB4-8046DBD1F0E5,39660,SB-0716,X,,,1082,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,N,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059C4C
dbo.WellData,DataSource,7AFCD1F0-D293-4EDD-9541-4FF19CCEF9E8,AE44EB28-D959-4386-84E4-80A87539AE4E,39465,SB-0521,X,,,1018,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059C84
dbo.WellData,DataSource,F1F50EA6-F0F1-4FAB-94F1-9A8B3663AE81,847A4918-11DB-4562-B68B-80E24A531B07,39480,SB-0536,X,,,175,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,120IVIG,,,,P,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059CA3
dbo.WellData,DataSource,F1D358C1-6B5D-4910-BC14-7884FA3A13AC,CC2EB9D1-D8E9-4CA0-86CE-80E67D7A0557,39162,SB-0218,X,,,1055,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059CA4
dbo.WellData,DataSource,8537FA8E-4156-42C6-8C95-DEE582E82B49,BF367440-071D-4359-B740-80F59E722FF3,39483,SB-0539,X,,,1110,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,N,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059CAA
dbo.WellData,DataSource,95BC4063-0CB9-4AD1-8ECE-7AF2334B1F45,6A571AD6-B432-4682-A2F1-81061237B631,39178,SB-0234,X,,,215,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059CB1
dbo.WellData,DataSource,B003BBD6-EA35-43DC-9F6A-FDBB4982B178,98D22512-A87C-4A14-B7D0-8172ADB640C5,39459,SB-0515,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059CFA
dbo.WellData,DataSource,23546650-DDB8-49A6-9F36-099EA2BD3487,C901D24E-5711-491A-A52F-81E62CE2C8A5,39441,SB-0497,X,,,735,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059D3B
dbo.WellData,DataSource,B7D96CB9-49F5-48C7-A78A-46C0E2EF68D9,EB304D04-A812-476E-8910-8231301D944B,39716,SB-0772,X,,,500,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,,Plugged or Destroyed,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059D70
dbo.WellData,DataSource,F0F46889-E294-40A5-8803-D89031D73002,B2A0DE93-389B-44DF-8AB5-82CB5A935469,39580,SB-0636,X,,,600,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059DC7
dbo.WellData,DataSource,669D9B01-EED0-48AD-A80C-C03396ADB376,357DEDE0-7DE2-4FDD-8202-82FA3C49F3F4,39332,SB-0388,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059DE0
dbo.WellData,DataSource,8C19C49E-2D1C-43E8-A1F7-B197915E3AB2,D5978504-F758-4100-B328-8305C4EC2B4E,39377,SB-0433,X,,,1044,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059DE7
dbo.WellData,DataSource,C4DE4101-0152-49F7-9EBD-CE7804741D93,1136E8BE-EEE5-4F21-ADA0-834AEE1C508E,39240,SB-0296,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,,Observation; Plugged or Destroyed,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059E11
dbo.WellData,DataSource,52C648CD-DD69-47D2-9E67-938FC72857C7,9C3E1BAA-09C3-47DD-B72E-84175361F547,39274,SB-0330,X,,,404,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059E89
dbo.WellData,DataSource,2A239DF5-08DE-48F2-9442-4232CDA3E6D5,AAEE9205-0890-4850-BD0D-8421A14CC46E,38951,SB-0007,X,,,970,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,310PRMN,,,,X,Test Hole,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059E8D
dbo.WellData,DataSource,AD77A6B4-D44C-467E-8A36-51C655EB8FA0,12BB9C51-E6FD-445B-8AAB-847460FAD8BE,39200,SB-0256,X,,,880,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059EB3
dbo.WellData,DataSource,783CFD84-18F6-406D-9BF9-0FDC6C16B951,7FDC1026-E4BF-4FAE-AE04-84A816574A13,39502,SB-0558,X,,,988,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059ECB
dbo.WellData,DataSource,78E8C68B-6D09-489E-8413-F7019D418F09,623A14B1-59EE-4627-89EC-84D222D9A7FB,39239,SB-0295,X,,,187,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059EE4
dbo.WellData,DataSource,9F4EF030-367F-404D-8763-A12AB42767C8,0843E789-EED2-4D35-A0DE-85689E25CBA4,39464,SB-0520,X,,,1135,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059F45
dbo.WellData,DataSource,088651DC-C99E-43AE-83C9-EFA5DD40AFBC,F9281A85-2BD1-4B22-873C-85698DFD5C7F,39331,SB-0387,X,,,1000,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059F49
dbo.WellData,DataSource,FFFC33A7-1641-4896-9FDD-4E85EA48DA44,44AB603B-CBF4-4609-B6D3-858CB08C3AE7,39560,SB-0616,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,120BLSN,,,,,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059F5E
dbo.WellData,DataSource,1F53DACD-2E57-4A2E-B307-4E92A48920CD,B09026AB-F0D3-4D37-BBA2-85B984D4BB16,39385,SB-0441,X,,,250,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000059F7E
dbo.WellData,DataSource,12BC3383-7158-4179-9735-7C62915F9EF5,A4E16038-83D9-4A31-90F3-86B4396086CB,39495,SB-0551,X,,,1100,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,P,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A00E
dbo.WellData,DataSource,7EE79C5C-070A-48E0-A463-9A9A988E66AA,F59B6928-B0D3-48F3-BC02-86C30115E075,39471,SB-0527,X,,,1197,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A019
dbo.WellData,DataSource,A607DBF3-00CA-49CD-A30E-10C9896DB12B,27C3A072-705D-430F-B356-86FCEE3A3B47,39132,SB-0188,X,,,6,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,400PCMB,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A03A
dbo.WellData,DataSource,4A548A6A-7A21-4F65-92EF-5DD5C7182C7C,8FB287BF-2C81-4237-8710-87CF8CCA6A72,39572,SB-0628,X,,,410,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A0AB
dbo.WellData,DataSource,21D2A76C-5CF1-4112-A8B1-401C218310B6,AF7AE65B-52CC-4A5F-81B3-8857DAFD2D81,39149,SB-0205,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A0F0
dbo.WellData,DataSource,ED75F7AA-96E3-4636-8511-D732A0C7B541,6928E905-9D0B-4225-AF3B-8895711EE500,39370,SB-0426,X,,,325,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A116
dbo.WellData,DataSource,AF4E1FDB-5BBD-41FA-831B-5F96DC0AB26D,6F032F9A-018A-4DB3-BE03-889D7B7CDBEE,39046,SB-0102,X,,,1750,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313DMBS,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A11C
dbo.WellData,DataSource,44922042-ABE2-4B7D-9933-8205DE86A9F8,3A3599F0-4117-4B44-9098-88AE20FF2764,39413,SB-0469,X,,,42,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,110ALVM,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A122
dbo.WellData,DataSource,F7B638F0-A3C0-4248-8230-852852E2A26F,F8F9C537-B63A-46A6-8966-88CD0A39DAB6,39012,SB-0068,X,,,47,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,110ALVM,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A130
dbo.WellData,DataSource,C7E77B5E-4C39-4F1D-9F4F-42DB9904A3AF,6A9B6197-574C-4410-837D-88F6C170D3CA,39625,SB-0681,X,,,758,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,X,Test Hole,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A14F
dbo.WellData,DataSource,9A9B8BFA-41D4-462C-A9F2-0E37AD92B3AA,93AE003F-95AA-4302-BDA5-8A118B483D0B,39118,SB-0174,X,,,173,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SLBL,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A1ED
dbo.WellData,DataSource,719F70E6-C80F-4D84-B21A-89B9945D36CC,05D8AF34-347F-4646-ABDE-8A81994AE062,38950,SB-0006,X,,,6650,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A22C
dbo.WellData,DataSource,1440AC83-B69D-47FE-B265-B8C171F6654D,E3DAD505-2B43-4DB9-8FB4-8B2EFB200104,39728,SB-0784,X,,,1073,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,N,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A293
dbo.WellData,DataSource,D560D552-8425-4658-B280-237A0B07C7F5,A3B312AC-CD4E-4EB7-AD69-8B3C96B53DBB,38980,SB-0036,X,,,320,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CRCX,,,,X,Test Hole,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A29A
dbo.WellData,DataSource,D3681D74-EA68-460A-B215-93711764DEC4,2CAD7317-BD23-4074-BFFE-8B58F719A18D,39618,SB-0674,X,,,500,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A2AB
dbo.WellData,DataSource,169870AA-EF6E-4FF2-959A-4F03DF6A4270,523CD453-C197-4C03-B61B-8B88A922B20A,39531,SB-0587,X,,,987,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,X,Test Hole,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A2CB
dbo.WellData,DataSource,8C1FB2C4-2287-480F-BEF1-D0473E0574C5,C073627A-0860-43D6-B1EB-8BD67901A020,39694,SB-0750,X,,,535,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,P,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A2FA
dbo.WellData,DataSource,E2C4EA05-61FD-48B4-8688-30D883312DDB,49DF9D97-0067-43C5-BFF3-8CA63AF00793,39107,SB-0163,X,,,480,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSPG,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A361
dbo.WellData,DataSource,94034C55-7721-426D-BB92-E7260B0EF00B,568434BD-3EBE-4F50-831E-8CAD779895ED,39490,SB-0546,X,,,970,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,P,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A366
dbo.WellData,DataSource,E04B76E8-0537-4231-86A9-DF5BACEE150F,82F18316-AA8E-4156-A0FF-8CBD416D86BF,39269,SB-0325,X,,,250,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A36C
dbo.WellData,DataSource,BF956A21-02C1-49BF-A6D6-D9E50D485478,A3F27190-3B97-4E90-89F4-8CF0430D01CA,39714,SB-0770,X,,,190,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,P,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A388
dbo.WellData,DataSource,C5D928D6-FAFC-4043-9108-90151FD0268D,60037AE5-C0E7-48A9-A947-8D0A80197AC5,39568,SB-0624,X,,,400,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A394
dbo.WellData,DataSource,8D6BA2FC-9C79-49CD-B154-72527D29BFFA,0DD22641-B792-4EA1-8D31-8D8D555E9D7C,39408,SB-0464,X,,,38,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,110ALVM,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A3EE
dbo.WellData,DataSource,C42CD9D2-3692-4EC0-9F41-364ADCE4C6D3,697B44FA-6728-4BBE-B983-8D8E389E934D,39617,SB-0673,X,,,480,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A3EF
dbo.WellData,DataSource,EBF3DAD0-E5B5-4021-B768-0EA56EDBE9A9,150DACD8-908B-45D0-918A-8DAD79F2FF69,39350,SB-0406,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,D,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A402
dbo.WellData,DataSource,85B4311A-83DC-4022-9401-8EA57304B472,76EF8775-5DFB-46AA-AF1E-8DE8521C9E39,39150,SB-0206,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A426
dbo.WellData,DataSource,8F0E6D3F-AAFB-46C0-945C-0CF52938817E,87681203-2EDB-40D1-A59C-8DE9B486612E,39639,SB-0695,X,,,605,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A428
dbo.WellData,DataSource,F84E5C32-3A99-4F9C-B883-B1E071D095DA,30CB58A9-76F7-4B9F-9DB9-8DFB6347AE2E,39059,SB-0115,X,,,330,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,120BLSN,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A430
dbo.WellData,DataSource,8C4370B7-529A-4E79-B530-DCAEC01D68C0,24057A1F-7ABB-4C1F-80FF-8E0A62856A66,39613,SB-0669,X,,,486,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A43B
dbo.WellData,DataSource,76E311AF-71AB-4E00-BF59-793BAFA979C3,CB43246B-F6F4-4933-B51F-8E2C901169F6,39479,SB-0535,X,,,1341,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,D,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005A448
